ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
1122,26,30049.24475680144,0.01959754837731937,1,186,12846,3354,16014
1123,40,54849.36135520988,0.102316985896501,1,118,78223,2542,80647
1124,54,22789.75094111813,0.01973006741714208,1,269,6180,7224,13135
1125,23,80646.51099933674,0.19585881285171006,0,36,0,0,-36
1126,24,25923.375194239932,0.09052088437242788,1,142,8518,3921,12297
1127,68,72431.86945400055,0.22200907710479897,1,370,19747,3552,22929
1128,32,26088.453136044074,0.024627861023511884,1,269,9310,2831,11872
1129,37,21415.455737460015,0.0035056968385615327,1,139,5354,2279,7494
1130,36,25456.958806215003,0.23547576597924968,1,992,7821,2317,9146
1131,25,21594.51255087866,0.03640142171565575,1,788,8640,2589,10441
1132,54,23306.222827071433,0.10423596477776047,1,135,5056,3871,8792
1133,73,23426.119818620544,0.040442430095821144,1,1126,5769,2664,7307
1134,36,22533.347774007834,0.08253180010870681,1,312,17160,2338,19186
1135,62,26887.079653764846,0.10304108772767202,0,70,0,0,-70
1136,20,21853.167349986044,0.08326183948059403,1,26,5495,2543,8012
1137,54,23739.74044058158,0.10782454444480517,1,580,9479,2579,11478
1138,37,27327.41310329672,0.15797104649201216,1,1454,6573,3083,8202
1139,58,32665.584387146027,0.04420382842329537,0,14,0,0,-14
1140,39,25447.59164606552,0.14323858832252961,1,288,23725,3105,26542
1141,42,26878.087858511968,0.2994983723317201,1,1414,7044,2722,8352
1142,44,25153.830565094002,0.06861274375889206,0,25,0,0,-25
1143,42,26382.66525280249,0.002649848118465617,0,35,0,0,-35
1144,21,21968.67994522155,0.06788993211132924,1,155,4949,3108,7902
1145,29,24024.056932213247,0.32160319641526547,0,7,0,0,-7
1146,20,20235.999816660955,0.014985638469086973,1,497,4886,2734,7123
1147,18,29166.49044512549,0.15196226013621025,1,167,6286,2785,8904
1148,75,27934.26256331707,0.05417560847463169,1,274,6830,5258,11814
1149,41,33886.263998712064,0.2664261533720529,1,451,6570,2243,8362
1150,19,20232.07525838175,0.09677177330886606,1,1675,7017,5236,10578
1151,38,55225.40852949202,0.3414108725155324,0,246,0,0,-246
1152,29,53050.8266084722,0.054800155486076266,1,473,4850,2321,6698
1153,57,23888.577647852966,0.030923774938932797,1,71,9239,4075,13243
1154,24,20635.720754657836,0.050842824059831926,1,899,4776,4189,8066
1155,48,31100.82036567153,0.10418171818188124,1,609,5496,2387,7274
1156,72,20223.527036480686,0.23509611667537333,1,87,4881,2362,7156
1157,65,38802.96776448415,0.017296926862559413,0,22,0,0,-22
1158,26,21395.146671555616,0.08592430134035757,1,1433,7978,2791,9336
1159,59,24752.206197086285,0.019942136689457664,1,692,11965,3682,14955
1160,32,46253.41360620379,0.030859891696671343,0,20,0,0,-20
1161,35,24889.206484682727,0.015315660927055028,0,79,0,0,-79
1162,35,73465.35404985915,0.21699560010951655,0,57,0,0,-57
1163,26,24529.042998527086,0.06053665641881274,1,387,7760,2885,10258
1164,23,27836.340571050707,0.15449976627538925,1,125,5762,2818,8455
1165,25,21180.037518357734,0.013511683913873748,1,194,5374,2745,7925
1166,22,36235.527862612944,0.10239853048552908,1,22,5068,3011,8057
1167,47,20102.75340350307,0.05142930657866435,1,652,4940,3119,7407
1168,61,25259.122372858412,0.15465263457665052,1,260,7658,2659,10057
1169,75,24837.783260496417,0.08889297728830697,0,5,0,0,-5
1170,28,24209.866590583977,0.23626429993965406,0,64,0,0,-64
1171,33,22488.91822819012,0.057356640566394654,1,693,6437,6325,12069
1172,31,27193.138262497887,0.08797240234102195,1,514,6141,2248,7875
1173,31,31008.168679766506,0.03482141214523906,0,186,0,0,-186
1174,75,20106.66048428315,0.03684045559834194,1,44,5460,2240,7656
1175,20,27593.549457204812,0.006122517308547239,1,341,6181,2581,8421
1176,60,28843.414536421038,0.13456766956204222,1,264,5576,2978,8290
1177,47,21084.31647396683,0.023597006580567462,0,169,0,0,-169
1178,30,48027.40930965695,0.028202047029194276,1,1314,6332,8983,14001
1179,39,74810.96379319516,0.34893277175815174,0,52,0,0,-52
1180,31,31346.015688299536,0.13715136740061307,1,367,5252,2450,7335
1181,42,64470.45055387047,0.06707118713503323,1,3469,5075,2870,4476
1182,49,28966.156222500824,0.11415675816343038,1,674,7498,2797,9621
1183,18,49926.477078448785,0.08581545270647162,0,22,0,0,-22
1184,41,23128.256582033035,0.42132350286230524,0,9,0,0,-9
1185,38,25538.60041910688,0.07805145335927866,1,64,8073,3383,11392
1186,50,44425.8371146426,0.12183467413139848,1,269,6619,3211,9561
1187,19,20217.725567501104,0.11355189417420712,1,319,5862,7602,13145
1188,52,29270.25394063218,0.30628084085849155,1,597,9634,2377,11414
1189,33,31668.92916201982,0.02757326193290143,1,448,9609,2823,11984
1190,38,21051.77923515348,0.3361321124100514,0,16,0,0,-16
1191,34,55757.08920027385,0.38178131296166784,0,29,0,0,-29
1192,54,52544.35250704899,0.12159752775966064,1,695,6636,3270,9211
1193,33,21401.82263670429,0.13366904688221912,0,9,0,0,-9
1194,31,25343.028075433565,0.05336919052079295,1,208,5036,2419,7247
1195,32,20743.168437332904,0.005546554572381216,1,506,4874,2344,6712
1196,36,25639.359910449228,0.21025698067164597,1,1398,4966,2284,5852
1197,71,34779.98080465575,0.1655126080688714,0,19,0,0,-19
1198,29,26726.74835016186,0.08190121629267733,0,66,0,0,-66
1199,72,31468.903743131097,0.42601886637256775,0,87,0,0,-87
1200,44,26699.5776532345,0.06249363659708376,1,1336,17139,7887,23690
1201,65,29048.00651488109,0.020995819689142804,0,10,0,0,-10
1202,75,20666.46909766312,0.2972990048663339,1,272,5166,3133,8027
1203,47,22948.17972561671,0.1609168802610024,1,1310,6357,5155,10202
1204,23,20599.627159309817,0.031510950719666725,0,36,0,0,-36
1205,18,22785.05174092567,0.5756652197066715,1,1069,4865,7323,11119
1206,40,37269.10785533371,0.2806297850545921,1,763,5206,2425,6868
1207,67,54137.35942108826,0.013309941630880732,1,1662,4926,2449,5713
1208,44,20064.061919433,0.008539655373387318,0,65,0,0,-65
1209,74,23950.93858939351,0.10979289051862734,1,375,9584,2744,11953
1210,42,48779.245946689225,0.16591826038661253,1,692,5231,3951,8490
1211,42,33610.58781555365,0.01834621227135331,1,500,5417,2466,7383
1212,26,21557.152380884338,0.01713086505433783,1,308,4750,2842,7284
1213,18,63500.29983479165,0.27712760026955835,1,445,5854,2733,8142
1214,21,38574.414566697924,0.24602129493585884,1,181,5368,4050,9237
1215,62,21254.26779807431,0.010013514361625987,1,737,35276,2720,37259
1216,29,23311.643219968082,0.36107516323084277,1,206,5307,2672,7773
1217,47,23959.38522855354,0.024915773229385825,1,233,10222,2424,12413
1218,28,26081.36146992737,0.08798753834198222,1,291,5958,2355,8022
1219,70,20254.55865605383,0.1997917694527241,1,419,5540,3536,8657
1220,49,22399.399689224087,0.031138615765900622,0,53,0,0,-53
1221,32,37055.933644722034,0.07840285892576623,1,747,7035,3279,9567
1222,53,31666.570180682655,0.033360415117345305,1,613,8661,2392,10440
1223,59,23513.675990820328,0.13216195586780274,1,791,6382,2811,8402
1224,32,26638.156104886733,0.3519906061731465,0,216,0,0,-216
1225,25,20446.336955445913,0.09093581022178061,1,260,11288,2307,13335
1226,49,21714.795108093607,0.17337372116710953,0,62,0,0,-62
1227,26,29322.09219229745,0.0578775909874196,0,4,0,0,-4
1228,25,27807.24054359255,0.34308174663988067,1,248,5485,5168,10405
1229,64,30493.515106092673,0.17440226744282644,0,46,0,0,-46
1230,51,29682.35095185045,0.006229190228512079,1,407,4943,2297,6833
1231,23,29476.53628295275,0.05346985523058769,0,67,0,0,-67
1232,63,20444.17210402032,0.1364261444190265,1,1231,20585,3323,22677
1233,51,22065.08781284269,0.05084034621803605,1,992,6906,3107,9021
1234,42,24690.735941213217,0.1538465148104213,1,55,5616,2713,8274
1235,18,20465.40814366103,0.023701771296170564,1,76,5895,3619,9438
1236,19,22446.95249497981,0.09371981879493577,0,3,0,0,-3
1237,68,25142.483216202894,0.22906921526833138,0,9,0,0,-9
1238,53,27912.059013305643,0.08538851660555256,0,81,0,0,-81
1239,28,24010.026672292028,0.1161371750266717,1,442,9986,2256,11800
1240,24,20209.66086225291,0.009621512252223867,1,863,7019,3502,9658
1241,26,36138.42058128243,0.20124598004277958,1,930,8367,2532,9969
1242,28,26541.531757630582,0.2782048177410004,0,44,0,0,-44
1243,23,20060.983433023877,0.1765058150934013,1,320,14355,3282,17317
1244,60,24331.28516167953,0.330266019471652,0,171,0,0,-171
1245,29,21259.94033400883,0.07446722335482985,0,6,0,0,-6
1246,25,50457.86598252333,0.509256761521054,0,11,0,0,-11
1247,55,37723.404811674234,0.20158606428738832,1,2363,4805,3707,6149
1248,67,33635.71474761932,0.06736259388344283,1,65,5514,2421,7870
1249,42,20546.07874379513,0.16482273451331905,1,287,5085,2771,7569
1250,38,24611.630437751013,0.17356464513007555,1,930,6246,2716,8032
1251,22,21236.93909267486,0.004180889025394492,1,780,10543,3929,13692
1252,57,21835.578630568452,0.24404103691133214,1,667,4902,2259,6494
1253,45,20653.446967262116,0.29121754348048906,0,61,0,0,-61
1254,62,103032.31630501492,0.37940935113522933,0,23,0,0,-23
1255,42,27519.336411906304,0.050813488309048103,0,44,0,0,-44
1256,28,56836.10300972145,0.045138553735660086,1,168,5651,2312,7795
1257,21,28380.63031397908,0.1390893841557237,1,237,6496,2957,9216
1258,55,24202.469349180436,0.05551023138138391,1,796,4973,3083,7260
1259,50,23268.70389808091,0.055483951912337126,1,287,7658,2231,9602
1260,37,21167.81049467476,0.15988223397359333,1,131,6608,2621,9098
1261,18,23701.19759275118,0.1350488157877808,1,165,9558,3765,13158
1262,32,23200.918122420913,0.00406237770482871,1,100,5435,2678,8013
1263,20,21203.795974953748,0.09049519211091665,0,65,0,0,-65
1264,73,30202.15796844977,0.09377189178402137,1,743,5889,2362,7508
1265,38,21326.989673018405,0.1859918874592213,1,244,7786,2379,9921
1266,21,22475.80831492908,0.0905889759305876,1,162,20028,4270,24136
1267,21,20996.76108765895,0.08410347008767216,1,211,9013,2812,11614
1268,74,21638.767447470425,0.11974816011401618,1,96,18331,2543,20778
1269,19,21743.156771552567,0.32802934777046155,1,1437,6651,2354,7568
1270,27,30762.03510944961,0.14640371437758945,1,906,4867,4969,8930
1271,60,28203.73593722214,0.10455389538187788,1,1043,4732,2991,6680
1272,34,23567.22569848406,0.2013225031601187,1,225,5959,2476,8210
1273,20,27965.247651881324,0.42867219853273747,1,1244,5321,3082,7159
1274,25,28254.333809239386,0.07300800194401813,1,450,19449,2455,21454
1275,24,46138.852520497654,0.029641853277066477,1,2147,8596,2254,8703
1276,28,29069.77860433795,0.1565399948999337,1,4356,6414,2923,4981
1277,32,39360.636316291646,0.24838761534531928,0,4,0,0,-4
1278,24,45535.55840100908,0.07327141732069398,1,339,5134,2994,7789
1279,23,23673.428283101523,0.10810292150845054,1,406,8191,2909,10694
1280,37,20869.701125705305,0.04753316467786937,1,334,9535,2949,12150
1281,45,47668.44132895967,0.17486239329427136,1,872,5196,4849,9173
1282,35,29720.688026633354,0.01778930765578733,1,156,7177,3107,10128
1283,18,23421.38574456674,0.17605749762658318,1,207,6840,2500,9133
1284,23,28381.67228264935,0.03658996140675042,1,460,17489,2417,19446
1285,27,20301.165726821328,0.003682293102265195,1,193,4767,2650,7224
1286,59,28027.93374366258,0.18651616487631098,1,1661,8865,2995,10199
1287,32,28990.694248388387,0.04992509766903191,1,125,5175,2249,7299
1288,59,20041.095164549562,0.34588545683914457,1,369,5897,3011,8539
1289,31,82357.26663455403,0.026753755238840746,1,1323,5335,2327,6339
1290,22,22717.38882356485,0.08196702263497739,0,58,0,0,-58
1291,19,24867.68808541425,0.13984145365092446,1,717,5736,2755,7774
1292,46,23140.719267278295,0.09099285136420407,1,611,9019,2914,11322
1293,73,22572.276913590158,0.06884370249207762,1,761,35336,4255,38830
1294,19,23001.40797439604,0.004997271419612455,1,667,6034,2420,7787
1295,70,36758.81899833239,0.054134722605874756,1,158,4715,2597,7154
1296,19,24983.379782527354,0.08400962063269311,0,11,0,0,-11
1297,67,32192.32456192356,0.08541565308578382,1,229,5259,2876,7906
1298,36,20655.21454546022,0.29218187788230043,1,1064,6770,3167,8873
1299,43,25577.441451351235,0.19902233415786102,1,602,6612,2953,8963
1300,23,22501.31682100889,0.30093905432092116,1,1059,5555,2584,7080
1301,21,21593.680685261803,0.03560513502268875,1,462,5687,2883,8108
1302,71,27314.45845763058,0.21616201983037803,0,49,0,0,-49
1303,41,20968.156982922275,0.043046491460797635,1,140,6827,2464,9151
1304,65,29732.68728360764,0.030856876657151627,1,485,7239,2749,9503
1305,51,85615.32224226659,0.06404235472295117,1,217,10222,3781,13786
1306,22,39823.48920848273,0.18522668436887582,0,41,0,0,-41
1307,60,22122.019812034072,0.020978577814918627,1,382,8637,3472,11727
1308,22,20969.40026553672,0.24900834234889554,1,689,10639,2759,12709
1309,21,20053.57300754963,0.02036229104325582,1,793,11874,3163,14244
1310,55,23554.534544687507,0.6276944717661607,0,47,0,0,-47
1311,23,23263.395325942314,0.10760018194017,1,1617,8607,2365,9355
1312,47,28610.62100381308,0.034567596418035924,0,23,0,0,-23
1313,27,23713.831128210328,0.18125987288656717,0,248,0,0,-248
1314,22,45547.39619133043,0.2438400318969319,1,164,10409,2379,12624
1315,70,39295.58532919643,0.10233000730329159,1,439,8582,2310,10453
1316,21,25714.483646229837,0.037213760287939684,1,230,28154,2799,30723
1317,25,34134.10867376297,0.12696171734824904,1,631,17784,2325,19478
1318,65,22576.969951430143,0.2674322731628,0,165,0,0,-165
1319,27,22237.359681693666,0.1302992110760679,1,397,12215,2243,14061
1320,46,22401.115300386704,0.11804489844446504,1,396,10130,3268,13002
1321,48,20132.615422654006,0.3392568232617961,1,735,25503,2297,27065
1322,35,20259.1906734773,0.04820471736679303,0,29,0,0,-29
1323,19,37621.344297782,0.20760065008079046,1,442,12749,2467,14774
1324,41,31266.110184562094,0.07307018895022041,1,9,25235,3753,28979
1325,32,20785.932061062926,0.08847905816004686,1,316,14402,8024,22110
1326,46,22029.072432675912,0.25383114660628026,1,537,5685,2500,7648
1327,20,22977.924333689647,0.06549739920151146,1,147,6523,2248,8624
1328,43,24072.496431566295,0.04693842679537773,0,37,0,0,-37
1329,21,21864.135370362565,0.0001716928803949171,1,140,8751,2741,11352
1330,26,21689.64023696998,0.11090460975581619,1,408,8296,6834,14722
1331,27,41667.18203173045,0.003377551626469698,1,1271,4720,2784,6233
1332,40,36058.912186051355,0.08264687239312855,1,507,5659,2378,7530
1333,69,20389.06965201042,0.3218146920677003,0,1,0,0,-1
1334,38,33498.22901444631,0.18125526635508604,0,9,0,0,-9
1335,31,23626.490414237913,0.04633487515358393,1,496,5083,3993,8580
1336,46,35526.59340453506,0.3392987075280106,1,450,6216,4896,10662
1337,24,21145.65267290396,0.3897936291202775,0,3,0,0,-3
1338,39,20299.47601990161,0.04519377696411552,1,139,6129,2292,8282
1339,49,26121.907207579112,0.09616161103439115,0,28,0,0,-28
1340,44,24143.004049327716,0.1505732871691018,1,482,5005,5687,10210
1341,67,25122.860925705405,0.4631268651254489,1,483,22185,2237,23939
1342,57,34751.98623290321,0.23227311131498762,1,671,5080,3815,8224
1343,48,22842.704265828947,0.09826779288488681,1,820,5037,2404,6621
1344,34,21247.894439438234,0.11526168868350202,0,39,0,0,-39
1345,62,22428.13960908078,0.22229336192480578,1,1156,5582,3274,7700
1346,19,25984.42564985304,0.04962585421415947,1,492,6118,5341,10967
1347,36,26015.776297002674,0.0665194373320935,1,110,18005,2400,20295
1348,60,29165.22726803709,0.056197201820946445,1,447,7017,2271,8841
1349,59,21907.23458207705,0.10987315235333879,0,36,0,0,-36
1350,29,21530.75821385946,0.07870288705625679,1,561,5983,2264,7686
1351,45,27479.28594679121,0.2585601365433557,0,118,0,0,-118
1352,29,30507.550629181726,0.10257405624276486,1,256,18856,3566,22166
1353,19,33462.34994697017,0.07188513055630424,0,87,0,0,-87
1354,18,21908.532098273565,0.6710106292444097,0,16,0,0,-16
1355,26,48853.98215218979,0.05101574430647282,1,734,6886,2328,8480
1356,53,25054.758595446852,0.10664046941937885,1,255,5536,3276,8557
1357,49,40193.65267502455,0.16128372600229715,1,1248,5157,2515,6424
1358,44,72121.84928951805,0.03209736280029105,0,46,0,0,-46
1359,65,31803.035520391633,0.23389088078760362,1,585,5615,2390,7420
1360,59,20505.00866577298,0.15561468321441155,0,6,0,0,-6
1361,54,24801.66482978312,0.14896778924401327,0,24,0,0,-24
1362,62,21276.089544530732,0.36846469673788823,1,317,10156,2458,12297
1363,73,27599.995641463454,0.270301125663856,1,225,11252,3331,14358
1364,36,22650.2209054991,0.0319232368119569,1,81,5058,2573,7550
1365,43,20355.163463683446,0.12524280870586404,1,566,6715,2606,8755
1366,36,25091.58442427141,0.06164604202628496,1,360,6174,3733,9547
1367,31,20359.671604434723,0.14901445584801543,1,417,9246,3014,11843
1368,37,35497.57231445263,0.03450155068433481,1,740,4924,3105,7289
1369,20,20465.810852570554,0.10216930521894413,1,59,6827,3418,10186
1370,19,25643.106001693097,0.2013341615629875,0,44,0,0,-44
1371,37,24819.71325824532,0.0461685590709728,1,244,8956,2996,11708
1372,45,34652.861153863145,0.2701341714164765,0,43,0,0,-43
1373,72,23127.938009892434,0.1660522845726914,0,39,0,0,-39
1374,69,31412.65010037013,0.18610981611548555,1,342,7034,3120,9812
1375,20,21669.196283157857,0.0148259886648495,1,316,12458,2726,14868
1376,56,21212.223113661537,0.10470855733714773,1,887,7888,3496,10497
1377,43,21309.234576785242,0.1879211547216905,1,405,6038,2379,8012
1378,60,39961.956596455435,0.15239481890143902,1,110,8466,2240,10596
1379,18,114464.54803832175,0.1451919293091485,1,527,8462,2738,10673
1380,35,21582.24840386634,0.017555132258567772,1,120,25922,4012,29814
1381,64,20783.89659918655,0.05812911611804493,1,728,5771,2585,7628
1382,18,40207.70896271076,0.21713110103289954,1,264,8796,5937,14469
1383,42,20644.812109982224,0.40629074999171255,1,58,6382,3166,9490
1384,19,20446.0836249475,0.16658897658498623,1,1136,5666,2355,6885
1385,18,27009.085162768086,0.1106485071524347,1,386,6113,2878,8605
1386,61,20795.397681781295,0.2822452305456098,1,543,5150,2623,7230
1387,24,22176.972014855768,0.17032527812308676,0,36,0,0,-36
1388,37,25483.078203818062,0.0020866944518047243,1,655,5564,4180,9089
1389,36,37172.46454827625,0.2085212386734527,1,1038,5205,3193,7360
1390,23,27317.487198437113,0.12253578021183997,1,669,13750,2316,15397
1391,56,27663.23746760192,0.06259967388949234,1,213,5302,3762,8851
1392,59,21912.01691263651,0.14899560052004618,1,65,7073,5543,12551
1393,37,34079.02422485128,0.10043716583879031,1,477,11306,4157,14986
1394,43,28814.234142779118,0.13984224960220637,0,5,0,0,-5
1395,18,33548.34120545784,0.03410155224268689,1,453,6622,7332,13501
1396,70,21833.16668979047,0.3527193198214635,1,344,5330,3547,8533
1397,18,29295.67062904438,0.05474521065877347,1,2354,6649,2357,6652
1398,23,21599.49738271969,0.13983814035243397,1,889,7463,4149,10723
1399,21,50436.05918208638,0.026279773354452703,1,403,5064,4179,8840
1400,18,31421.891609531183,0.3212714256141216,0,85,0,0,-85
1401,65,20728.023382474243,0.24896150109008483,0,5,0,0,-5
1402,39,21846.87685438348,0.1462638810147222,0,17,0,0,-17
1403,35,28493.70412094217,0.011999052413167599,0,21,0,0,-21
1404,49,27809.482389061384,0.079328996301114,1,387,10549,2621,12783
1405,39,22377.185307696443,0.34885637393678826,0,8,0,0,-8
1406,62,25669.747867729766,0.051268431745782196,1,236,14135,2409,16308
1407,33,27408.59352862773,0.09276855551289304,1,262,6650,2855,9243
1408,20,26288.484385704556,0.015659584248121024,0,41,0,0,-41
1409,55,21172.019877452178,0.02566830607780479,1,73,6598,5370,11895
1410,74,23217.393850007044,0.30409102323708437,1,2531,11314,2475,11258
1411,69,34423.49928332026,0.36303377549943955,1,617,7957,2746,10086
1412,51,20337.779046002936,0.03500232650878094,1,758,4912,4987,9141
1413,52,20279.96898467296,0.46788314154442,1,466,6711,3408,9653
1414,73,20154.469277814416,0.24254053404012846,1,2248,8901,2479,9132
1415,20,22478.885845020388,0.11105752663081873,1,627,9349,2252,10974
1416,45,48580.72689638962,0.06011637536493751,1,420,5509,4020,9109
1417,23,31445.80841893344,0.3030817638923716,1,353,42563,2987,45197
1418,40,24858.37621838351,0.005495662893228526,1,400,11091,4304,14995
1419,30,69060.5453474953,0.023965418087689296,1,311,6389,5439,11517
1420,47,22435.891595578316,0.21053257297162817,1,230,4820,2447,7037
1421,71,43750.57636409034,0.16852297500406616,1,151,99782,3015,102646
1422,26,62968.52105320669,0.01311475196813096,1,554,5508,4609,9563
1423,28,26208.143636159315,0.21622495071316714,1,1909,4745,3581,6417
1424,57,20301.010780379052,0.041953565022591094,0,54,0,0,-54
1425,64,20017.305339264625,0.0704621284181888,1,43,5401,2412,7770
1426,41,34813.498158678674,0.024898009944193424,1,109,4925,2323,7139
1427,24,44878.31715177081,0.19613618243375674,0,22,0,0,-22
1428,50,22314.996868401395,0.06733958507847355,1,624,4821,2485,6682
1429,28,23607.263050353864,0.13036661356877935,0,36,0,0,-36
1430,48,39945.421165951346,0.021454497450649705,1,136,5553,4951,10368
1431,45,29566.083723599037,0.0011227227921956735,1,308,13449,3853,16994
1432,27,35490.42855591463,0.12004185425355751,1,872,4885,2321,6334
1433,21,23946.72346696446,0.07568486199768538,1,1016,6674,2520,8178
1434,19,48711.97502460631,0.008710780568623268,1,1838,6640,2302,7104
1435,70,22955.680554735824,0.02573387427488588,1,572,4956,2264,6648
1436,49,21574.75638451897,0.18163994284902896,1,194,5053,3073,7932
1437,18,24062.196355580916,0.025093247897041815,1,272,5136,4722,9586
1438,74,31363.95009474169,0.04355350636956397,0,49,0,0,-49
1439,54,67414.43830271752,0.026672772950562997,1,194,4722,2420,6948
1440,64,21686.028761818878,0.07201780682880293,1,356,5262,4067,8973
1441,40,26208.167091175106,0.05484917946475917,1,316,4936,2412,7032
1442,68,24350.206815457903,0.31396874755704507,1,98,6744,5258,11904
1443,18,21266.84003485465,0.10065846964260718,1,125,32089,4157,36121
1444,55,21396.74327635297,0.38048891620333186,0,6,0,0,-6
1445,36,20143.119307376382,0.11846147494632724,1,708,6966,4686,10944
1446,67,27674.180308480118,0.2749530639906707,1,596,34382,2839,36625
1447,28,30614.218946423454,0.020658449723935046,1,61,38779,2546,41264
1448,43,23140.292440792455,0.01489462600575232,0,9,0,0,-9
1449,43,26348.826909982145,0.0017740194812219353,1,1499,8560,2451,9512
1450,71,21983.43247709322,0.07137097432485545,0,119,0,0,-119
1451,27,20485.576214521392,0.08432622261118818,1,1076,8728,2247,9899
1452,19,46585.51786572377,0.20217791916132502,1,615,7953,2782,10120
1453,68,27662.748073030747,0.2924772434656362,1,491,5439,2864,7812
1454,36,21671.096827255,0.45244111715446755,1,374,18747,2431,20804
1455,20,21416.601645364088,0.12870091184156418,0,0,0,0,0
1456,66,24707.90611757909,0.21888000421020787,1,51,6109,2747,8805
1457,64,22081.53576680915,0.03475400581234262,1,22,48833,2763,51574
1458,62,25625.231690569195,0.10486900537456323,1,684,354245,2440,356001
1459,68,22387.657220641333,0.549928059130525,0,89,0,0,-89
1460,48,24956.600238636333,0.12019259506266841,1,723,8830,4445,12552
1461,31,28112.510913029306,0.05497178203803998,0,5,0,0,-5
1462,48,22291.4585731476,0.11760262746626383,0,111,0,0,-111
1463,69,25064.0929884329,0.02025922467769618,1,1019,9825,6354,15160
1464,37,28477.930660006317,0.02961256929432519,1,165,9153,9299,18287
1465,27,27669.102391995108,0.15710948261417987,1,698,6212,3229,8743
1466,18,25999.996374236354,0.0053077491186848,1,3104,12241,2539,11676
1467,54,23466.527951491043,0.11122569485651337,1,218,4718,2568,7068
1468,39,21066.58655315592,0.21113647054408458,1,219,4889,3086,7756
1469,75,20036.095225177156,0.01201905133746511,1,62,20366,2421,22725
1470,54,40040.45497438609,0.1386050110360491,1,1125,5538,3404,7817
1471,32,21700.90183602026,0.030644899779679498,1,967,5232,2696,6961
1472,24,20954.61912555868,0.1507162330015038,1,705,4895,5047,9237
1473,30,22229.99547818212,0.13262284108961098,0,4,0,0,-4
1474,46,21854.968638943174,0.14306636624941432,1,1013,8985,2252,10224
1475,53,20030.208461289694,0.23822978911880713,1,18,6612,7979,14573
1476,57,35057.0904961354,0.04214400385463658,1,1145,5848,3313,8016
1477,20,27669.29355036008,0.26006193560847446,1,620,8001,2283,9664
1478,69,25164.599397026974,0.07079762907309123,1,815,5610,2513,7308
1479,48,25192.674224465205,0.04499461997842511,1,1304,5924,4142,8762
1480,18,31074.290590104498,0.16716838970854497,1,231,4978,3424,8171
1481,20,21322.952508878185,0.3117355901565172,0,84,0,0,-84
1482,21,22083.995707880946,0.11685438746488079,0,13,0,0,-13
1483,34,53308.13631748838,0.30552631023815113,1,330,5132,2483,7285
1484,18,21992.778605849373,0.013071401169680797,1,275,8753,2394,10872
1485,59,30691.236093200747,0.15066261347194226,1,769,16098,2692,18021
1486,32,25745.226961708453,0.05299895896580962,1,262,9343,2464,11545
1487,28,21687.396371327457,0.11383393806317323,1,54,5140,6213,11299
1488,25,42913.86846937976,0.10143148536801067,1,429,4755,3160,7486
1489,60,21071.20981761608,0.017555401286807167,1,7,5702,3667,9362
1490,22,62191.79089451184,0.09547965396167238,0,1,0,0,-1
1491,69,35531.0960263191,0.1472730837211875,1,1913,11296,2458,11841
1492,41,25117.67298887202,0.38773792665332324,1,1359,5051,3839,7531
1493,25,20435.343859236847,0.2706173535216901,1,1031,22770,2735,24474
1494,20,20776.51565804617,0.05457280525805303,1,464,8228,2427,10191
1495,18,21610.89335272458,0.3772059306298916,1,854,5845,3071,8062
1496,23,21454.086275618,0.2669982043037678,0,12,0,0,-12
1497,26,25161.59737786458,0.02458645080012389,0,0,0,0,0
1498,49,20065.379218357768,0.057833529401011066,0,8,0,0,-8
1499,61,23263.81091037019,0.04239871862441656,1,693,4889,2446,6642
1500,47,31963.23083471831,0.32476070818294966,1,102,7505,9953,17356
1501,70,30916.28118418167,0.10407848509298916,1,133,8782,2284,10933
1502,66,39022.857064986056,0.12702548567516403,1,997,5175,2729,6907
1503,38,25316.417792566845,0.2527323118332365,1,1172,6443,3215,8486
1504,20,24309.51347467981,0.14928930115524042,1,26,6362,2580,8916
1505,25,20661.54554861083,0.010766410576103027,0,47,0,0,-47
1506,41,20917.20438003976,0.13387081393394334,1,192,4922,2734,7464
1507,50,20226.562738957782,0.14738459760146563,1,780,6107,2793,8120
1508,56,23469.04507043551,0.2024993114941863,1,390,10649,2256,12515
1509,36,23922.624871650576,0.45007277849060107,1,1656,6292,2625,7261
1510,41,20534.431621442003,0.2624573947097282,1,225,4826,4108,8709
1511,27,23699.206156936973,0.17398738209227313,0,26,0,0,-26
1512,69,32046.41053654263,0.1032252502290018,1,175,7697,4013,11535
1513,18,20538.773825101845,0.009532025386957297,1,276,6554,2246,8524
1514,40,23666.700384484193,0.34176609372872113,0,240,0,0,-240
1515,64,135897.03219714272,0.04568944709571263,0,10,0,0,-10
1516,74,25146.59465973637,0.04677842123585159,1,1171,5857,3385,8071
1517,63,20856.680006324583,0.2582999045880337,1,726,17199,3654,20127
1518,32,21830.705829484028,0.1377426871231369,0,14,0,0,-14
1519,31,53850.52589116254,0.16989577628595814,1,221,5412,2425,7616
1520,61,38752.36459860366,0.34892955867102105,1,2116,24078,2546,24508
1521,20,26473.344890593708,0.07126854082078844,1,290,4797,2840,7347
1522,47,26254.84229569841,0.09161175414251017,1,275,4779,2381,6885
1523,41,27274.03855727271,0.128387394047123,1,202,6112,2537,8447
1524,65,30849.862182978457,0.35793494422624955,0,97,0,0,-97
